,ts_code,trade_date,open,high,low,close,pre_close,pct_chg,change,vol,amount,10SMA,20SMA,50SMA,250SMA,10SMA>20SMA>50SMA,10SMA-20SMA,20SMA-50SMA,No. of days of 10SMA>20SMA>50SMA,Gain,Loss,avg_Gain,avg_Loss,RS,14RSI,9SMA (14RSI),14RSI÷9SMA-1 (%),12 EMA,26 EMA,"MACD (12, 26)",9EMA of MACD,Diff,MOM or MTM(interval 10),Avg changing percentage of last 4 days,ROC (interval 10),H-L,H-PC,L-PC,TR,ATR (14EMA) B,H-pH,pL-L,_+DM,_-DM,+DM (14EMA),-DM (14EMA),DMI (interval 14) : +DI,DMI (interval 14) : -DI,DX,ADX,_+DI - (-DI),"_+DI - (-DI)"" - ADX","BB middle (Interval 20, no. of Std Dev 2)","BB upper limit (Interval 20, no. of Std Dev 2)","BB bottom limit (Interval 20, no. of Std Dev 2)",Close > BB upper (+-%),Close > BB middle (+-%),Close > BB lower (+-%)
20,00002.HK,20210318,74.9,75.0,74.15,74.5,74.7,-0.27,-0.2,2346855.0,174905434.55,73.89000000000001,74.2925,73.18699999999998,74.5330000000001,N,-0.4024999999999892,1.1055000000000206,0.0,0.0,0.2,0.27797496617206885,0.1669215880757058,1.6653026692149355,62.480808969641345,60.44326913356768,3.3709954231150308,74.12144513320698,73.81997658261947,0.30146855058750077,0.3227602893104656,-0.021291738722964804,-0.20000000000000284,0.28500000000000003,-0.2677376171352113,0.8499999999999943,0.29999999999999716,-0.5499999999999972,0.8499999999999943,0.9920259851406045,0.09999999999999432,-0.10000000000000853,0.09999999999999432,0.0,0.29237603768401915,0.14621148509728793,29.472618869210297,14.738674922569158,33.32619944585456,27.703833716435692,14.733943946641139,-12.969889769794554,74.2925,76.43918931147476,72.14581068852524,2.6029386731204918,-0.27852348993288034,-3.1599856529862524
21,00002.HK,20210317,74.1,74.9,74.05,74.7,74.2,0.67,0.5,2496310.0,186434385.85,73.91000000000001,74.18500000000002,73.16599999999998,74.5458000000001,N,-0.2750000000000057,1.0190000000000339,0.0,0.5,0.0,0.2993576558776126,0.1643770948507601,1.821164050559495,64.55363877894023,59.82267846343815,7.908305741264154,74.05261697560825,73.76557470922903,0.2870422663792169,0.3280832239912067,-0.04104095761198978,0.45000000000000284,0.42000000000000004,0.6060606060606099,0.8500000000000085,0.7000000000000028,-0.15000000000000568,0.8500000000000085,1.0029510609206513,0.4000000000000057,-0.20000000000000284,0.4000000000000057,0.0,0.3071741944289441,0.1574585224124639,30.627037190326707,15.699521995412821,32.22236975352348,27.271344044941934,14.927515194913886,-12.343828850028048,74.18500000000002,76.48893142259054,71.8810685774095,2.39482118151344,-0.6894243641231368,-3.7736699097597137
22,00002.HK,20210316,74.5,74.5,73.85,74.2,74.1,0.13,0.1,1343897.0,99774319.35,73.86500000000001,74.06,73.13299999999998,74.5698000000001,N,-0.19499999999999318,0.9270000000000209,0.0,0.1,0.0,0.2839236294066597,0.17702148676235702,1.603893598452338,61.59597302307726,58.97177337005321,4.449924943848926,73.93491097117338,73.69082068596735,0.2440902852060276,0.3383434633942041,-0.09425317818817652,0.29999999999999716,0.1675,0.40595399188091624,0.6500000000000057,0.4000000000000057,-0.25,0.6500000000000057,1.0147165271453162,0.09999999999999432,-0.44999999999998863,0.09999999999999432,0.0,0.3000337478465548,0.1695707164441919,29.56823307989615,16.711141674339544,27.781471711390974,26.890495913512584,12.857091405556606,-14.033404507955979,74.06,76.50552652817343,71.61447347182657,3.1071786093981535,-0.18867924528301883,-3.484537099964191
23,00002.HK,20210315,73.95,74.4,73.4,74.1,73.65,0.61,0.45,3108821.0,229526195.4,73.83500000000001,73.9975,73.08299999999998,74.60340000000011,N,-0.16249999999999432,0.9145000000000181,0.0,0.45,0.0,0.2980716008994797,0.19063852420561525,1.5635433716324374,60.99149282724206,58.18587960414842,4.821811137308329,73.88671296593218,73.65008634084474,0.23662662508743892,0.36190675794124827,-0.12528013285380935,-0.5500000000000114,0.0325,-0.736771600803766,1.0,0.75,-0.25,1.0,1.0427716446180324,0.30000000000001137,-0.05000000000001137,0.30000000000001137,0.0,0.31542095921936714,0.1826146177091297,30.248325301835948,17.512426488737283,26.666035051006904,26.821959313675787,12.735898813098665,-14.086060500577123,73.9975,76.48898048356796,71.50601951643205,3.223995254477674,-0.13832658569499223,-3.5006484258676696
24,00002.HK,20210312,73.7,74.1,73.35,73.65,73.45,0.27,0.2,6326403.0,466149932.6,73.89,73.9025,73.04999999999997,74.63260000000011,N,-0.012500000000002842,0.8525000000000347,0.0,0.2,0.0,0.28638480096867047,0.20530302606758566,1.3949370667064243,58.24524936785815,57.25796415658179,1.7242757855945756,73.84793350519257,73.61409324811231,0.23384025708026002,0.3932267911547006,-0.1593865340744406,-2.0,0.0675,-2.643754130865829,0.75,0.6499999999999915,-0.10000000000000853,0.75,1.0460617711271119,0.09999999999999432,-0.09999999999999432,0.09999999999999432,0.0,0.31660718685162526,0.19666189599444736,30.2665861223938,18.800218249305477,23.368890678566157,26.83395348772724,11.466367873088323,-15.367585614638916,73.9025,76.51314647166177,71.29185352833824,3.887503695399541,0.3428377460964027,-3.201828203206747
25,00002.HK,20210311,73.5,74.0,73.25,73.45,73.7,-0.34,-0.25,4463056.0,328211389.2,74.09000000000002,73.83000000000001,73.01099999999998,74.6622000000001,Y,0.2600000000000051,0.819000000000031,13.0,0.0,0.25,0.2930297856585682,0.22109556653432302,1.3253535122925137,56.995786029362804,57.160237710504084,-0.28770293429178917,73.88392141522759,73.6112207079613,0.2727007072662957,0.4330734246733107,-0.16037271740701503,-2.799999999999997,0.1025,-3.67213114754098,0.75,0.29999999999999716,-0.45000000000000284,0.75,1.0688357535215052,-0.04999999999999716,-0.15000000000000568,0.0,0.0,0.3332692781479046,0.2117897341478664,31.18058850949536,19.814993412231992,22.287411318706624,27.100496780739633,11.36559509726337,-15.734901683476263,73.83000000000001,76.54319000440442,71.1168099955956,4.211286595513175,0.5173587474472496,-3.1765691006186536
26,00002.HK,20210310,74.0,74.05,73.1,73.7,74.0,-0.41,-0.3,5191172.0,381703566.15,74.37000000000002,73.75250000000001,72.97099999999999,74.69880000000009,Y,0.6175000000000068,0.7815000000000225,12.0,0.0,0.3,0.315570538401535,0.21887214857542478,1.4418030820983478,59.046656655840714,57.99833929369595,1.8074954816140965,73.96281621799623,73.6241183645982,0.33869785339803116,0.47316660402506444,-0.13446875062703328,-3.200000000000003,,-4.161248374512358,0.9500000000000028,0.04999999999999716,-0.9000000000000057,0.9500000000000028,1.093361580715467,-1.7000000000000028,0.45000000000000284,0.0,0.45000000000000284,0.3589053764669741,0.22808125215924072,32.82586317255778,20.86055118289325,22.287411318706624,27.47073412397294,11.965311989664531,-15.505422134308407,73.75250000000001,76.59036451403165,70.91463548596838,3.9217971696494436,0.07123473541386094,-3.779327698821744
27,00002.HK,20210309,73.7,75.75,73.55,74.0,73.45,0.75,0.55,8908079.0,662017503.7,74.69000000000001,73.67500000000001,72.919,74.74080000000009,Y,1.0150000000000006,0.7560000000000144,11.0,0.55,0.0,0.33984519520165307,0.21263154461968822,1.5982821166515937,61.51303226115029,59.14553963284839,4.00282530685887,74.01060098490464,73.61804783376607,0.39255315113857137,0.5067837916818227,-0.11423064054325138,-1.2000000000000028,,-1.5957446808510676,2.200000000000003,2.299999999999997,0.09999999999999432,2.299999999999997,1.1043893946166567,2.049999999999997,-0.7000000000000028,2.049999999999997,0.0,0.38651348234904903,0.21101057924841288,34.997934988610716,19.106537990765162,29.371688000552577,27.86945126283958,15.891396997845554,-11.978054264994025,73.67500000000001,76.59775554913512,70.75224445086491,3.5104804718042004,-0.4391891891891708,-4.388858850182553
28,00002.HK,20210308,73.15,73.7,72.85,73.45,73.15,0.41,0.3,5788512.0,424573642.4,74.81,73.57750000000001,72.862,74.77240000000009,Y,1.2324999999999875,0.71550000000002,10.0,0.3,0.0,0.3236794409863956,0.22898781728274115,1.4135225394403172,58.56678428899634,60.64661585994799,-3.429427250738337,74.0125284367055,73.58749166046735,0.4250367762381444,0.5353414518176356,-0.1103046755794912,0.20000000000000284,,0.2730375426621199,0.8500000000000085,0.5499999999999972,-0.30000000000001137,0.8500000000000085,1.0124193480487076,-0.20000000000000284,0.30000000000001137,0.0,0.30000000000001137,0.2585529809912838,0.22724216226752156,25.538131159742,22.445458268404103,6.4452720777987595,27.75389459070781,3.092672891337898,-24.66122169936991,73.57750000000001,76.57941189077896,70.57558810922107,4.2606016212102915,0.1735874744724475,-3.9134266722653965
29,00002.HK,20210305,73.45,73.9,73.15,73.15,,,,5558073.0,408550980.43,74.78999999999999,73.52000000000001,72.80499999999999,74.8034000000001,Y,1.2699999999999818,0.7150000000000176,9.0,0.0,0.0,0.3255009364468876,0.24660226476602892,1.31994301332032,56.89549293847558,61.7905786398629,-7.9220583608993085,74.11480633428832,73.59849099330474,0.5163153409835815,0.5629176207125084,-0.04660227972892694,0.9500000000000028,,1.3157894736842144,0.75,,,0.75,1.0249131440524537,-0.8499999999999943,0.6499999999999915,0.0,0.6499999999999915,0.27844167183676716,0.2216454055188685,27.16734324782129,21.62577451612085,11.357275340571968,29.393019399393122,5.5415687317004405,-23.85145066769268,73.52000000000001,76.57309678850837,70.46690321149165,4.679558152437946,0.5058099794941873,-3.6679381934495603
30,00002.HK,20210304,74.0,74.75,73.8,74.7,74.25,0.61,0.45,5066413.0,376236190.15,74.695,73.47250000000003,72.75999999999999,74.83420000000008,Y,1.2224999999999682,0.7125000000000341,8.0,0.45,0.0,0.35053947001972513,0.26557166974803115,1.31994301332032,56.89549293847558,61.88755693706745,-8.066345232642213,74.29022566779528,73.6343702727691,0.6558553950261796,0.5745681906447401,0.08128720438143955,2.3500000000000085,-0.31000000000000005,3.2480995162405093,0.9500000000000028,0.5,-0.45000000000000284,0.9500000000000028,1.0460603089795655,0.0,0.10000000000000853,0.0,0.10000000000000853,0.29986026197805693,0.18869505209724363,28.66567629074574,18.038639883136007,22.753863621608154,30.78038432699475,10.627036407609733,-20.153347919385016,73.47250000000003,76.5762839808853,70.36871601911476,2.511759010555936,-1.6432396251673032,-5.798238260890553
